BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202004,22,1626,202004,22,1636,147030,890657,OKLAHOMA,40,2020,April,Tornado,C,69,JOHNSTON,OUN,4/22/20 16:26,CST-6,4/22/20 16:36,0,0,0,0,100.00K,0.00K,NWS Storm Survey,,,,,EF1,5,100,,,,,2,S,BROMIDE,2,N,WAPANUCKA,34.39,-96.504,34.399,-96.418,A dryline and upper level wave combined with strong shear to produce multiple tornadic supercells across southern Oklahoma on the 22nd.,"This tornado moved east from south of Bromide to north of Wapanucka and was observed by a number of spotters and chasers. A barn was damaged and a camper trailer was blown over north of Wapanucka, and trees and utility poles were damaged along the path.",CSV
202004,22,1659,202004,22,1659,147030,890718,OKLAHOMA,40,2020,April,Tornado,C,29,COAL,OUN,4/22/20 16:59,CST-6,4/22/20 16:59,0,0,0,0,0.00K,0.00K,Storm Chaser,,,,,EF0,0.1,30,,,,,5,SE,OLNEY,5,SE,OLNEY,34.42,-96.3,34.42,-96.3,A dryline and upper level wave combined with strong shear to produce multiple tornadic supercells across southern Oklahoma on the 22nd.,Two independent storm chasers provided video of a tornado that was observed southwest of Lehigh from a storm that followed behind the storm that had produced the tornado near Bromide and Wapanucka. No damage is known to have occurred and the location of the tornado is estimated based on these videos and radar data.,CSV
202005,15,838,202005,15,849,147965,890929,OKLAHOMA,40,2020,May,Tornado,C,101,MUSKOGEE,TSA,5/15/20 08:38,CST-6,5/15/20 08:49,1,0,0,0,350.00K,0.00K,NWS Storm Survey,,,,,EF1,4.8,525,,,,,1,N,KEEFETON,3,N,MC LAIN,35.6112,-95.3503,35.6092,-95.2655,"Thunderstorms developed into eastern Oklahoma during the morning of the 15th. The strongest storms produced damaging wind and a tornado across northeastern Oklahoma. Very moist air across the region, combined with slow storm motion, resulted in locally heavy rainfall and flash flooding. The storms developed slowly southward during the day, with intensification noted as they moved into southeastern Oklahoma, which had become quite unstable by early afternoon. Damaging wind occurred with strongest storms. ||A wake low developed on the north side of the southward developing thunderstorm complex during the mid afternoon. A strong pressure gradient associated with this feature resulted in strong, gusty wind developing across portions of northeastern Oklahoma. Wind gusts to near 60 mph, along with some minor damage, occurred locally.||Widespread heavy rainfall of two to four inches across eastern Oklahoma, with amounts as high as six inches, resulted in river flooding. The Poteau River near Panama rose ten feet in just five hours, while the Verdigris River near Lenapah rose fourteen feet in fourteen hours. Moderate river flooding occurred along the Verdigris River near Lenapah, along the Neosho River near Commerce, and along the Poteau River near Panama.","This tornado developed along Elm Grove Road, west of S 25th Street E, where outbuildings were damaged, and trees were uprooted. It moved eastward damaging or destroying about sixteen homes, destroying a number of outbuildings, uprooting numerous trees, and snapping numerous power poles until it dissipated just east of the Muskogee Turnpike. Based on this damage, maximum estimated wind in the tornado was 100 to 110 mph.",CSV
202005,22,1955,202005,22,1959,147967,897789,OKLAHOMA,40,2020,May,Tornado,C,79,LE FLORE,TSA,5/22/20 19:55,CST-6,5/22/20 19:59,0,0,0,0,0.00K,0.00K,Storm Chaser,,,,,EFU,1.7,75,,,,,3,E,HEAVENER ARPT,3,S,MONROE,34.9193,-94.5491,34.9296,-94.5219,"Thunderstorms developed over western Kansas during the evening of the 21st, to the north of a low pressure system centered over the Oklahoma Panhandle. These storms moved east-southeast and organized into a squall line as they moved into eastern Oklahoma during the early morning hours of the 22nd. The strongest storms produced damaging wind. Strong to severe thunderstorms redeveloped over southeastern Oklahoma during the evening near a stationary frontal boundary, as an upper level disturbance approached the region. A strongly unstable air mass across the area combined with strong deep layer wind shear to promote the development of supercell thunderstorms, several of which produced large hail up to baseball size and tornadoes.","This tornado was observed by several storm chasers. It occurred over heavily-wooded terrain that was inaccessible by road, thus a storm survey team was unable to review any damage that may have been produced by the tornado.",CSV
202005,27,1421,202005,27,1423,148467,894410,TEXAS,48,2020,May,Tornado,C,473,WALLER,HGX,5/27/20 14:21,CST-6,5/27/20 14:23,0,0,0,0,,,NWS Storm Survey,,,,,EF1,0.8,50,,,,,3,N,HOWTH,2,N,HOWTH,30.2095,-96.084,30.2037,-96.0725,"Severe thunderstorms developed and produce wind damage, hail and few tornadoes.",There was some short path damage in the Waters Road area. There were numerous large trees uprooted and laid down in different directions ranging from due south to due east. Estimated peak winds were 90 mph.,CSV
202005,27,1423,202005,27,1425,148467,894411,TEXAS,48,2020,May,Tornado,C,473,WALLER,HGX,5/27/20 14:23,CST-6,5/27/20 14:25,0,0,0,0,,,NWS Storm Survey,,,,,EF1,1.45,75,,,,,3,NNE,HOWTH,3,NE,HOWTH,30.2073,-96.0562,30.1964,-96.0355,"Severe thunderstorms developed and produce wind damage, hail and few tornadoes.",This tornado with estimated peak winds of 90 mph had a well defined damage path. Numerous trees were uprooted with some trunks snapped. A roof was taken off a barn. There was other straight line wind damage in the area.,CSV
202003,28,1655,202003,28,1656,146548,880687,IOWA,19,2020,March,Tornado,C,13,BLACK HAWK,DMX,3/28/20 16:55,CST-6,3/28/20 16:56,0,0,0,0,0.00K,0.00K,Storm Chaser,,,,,EFU,0.32,20,,,,,2,W,EVANSDALE,2,WNW,EVANSDALE,42.4725,-92.3138,42.4758,-92.3095,Six tornadoes occurred across central Iowa during the afternoon.  The tornadoes remained in rural areas with some damage to farm buildings and trees.  No injuries or deaths were reported.,"Brief tornado was caught on video by a storm chaser.  The chaser was located just south of the Highway 20 and Highway 218 intersection looking northward toward downtown Waterloo.  The tornado occurred in an unpopulated area southeast of downtown near the Waterloo Waste Water Treatment Plant along the Cedar River.  It is likely some tree damage occurred, however no reports were received, therefore the tornado was rated EFU.",CSV
202005,21,1233,202005,21,1233,148214,894116,KANSAS,20,2020,May,Tornado,C,71,GREELEY,GLD,5/21/20 12:33,MST-7,5/21/20 12:33,0,0,0,0,0.00K,0.00K,Storm Chaser,,,,,EFU,0.01,50,,,,,15,NNE,WHITELAW,15,NNE,WHITELAW,38.66,-101.6,38.66,-101.6,During the early afternoon a landspout was reported in Greeley County.  The landspout occurred in the northeast part of the county.  No damage was reported.||During the evening a line of strong to severe thunderstorms moved through Western Kansas.  Part of this line developed a bow echo that produced wind gusts up to 60 MPH.   Nickel size hail was reported from the strongest storm in the line.,Weak landspout tornado reported. Difficult to discern exact location and duration. Images were received confirming this tornado.,CSV
202004,24,1740,202004,24,1756,146710,887038,TEXAS,48,2020,April,Tornado,C,147,FANNIN,FWD,4/24/20 17:40,CST-6,4/24/20 17:56,1,0,0,0,500.00K,0.00K,NWS Storm Survey,,,,,EF2,7.94,425,,,,,2,SSW,SAWELLS BLUFF,2,N,LAMASCO,33.7199,-96.2085,33.7299,-96.0716,"Another evening of thunderstorms took place on the 24th as a low pressure system moved east along the Red River and a cold front pushed southward into an unstable airmass. Hail up to baseball size fell across parts of Lamar County, while 3 tornadoes touched down in Fannin County.","A tornado began to the west of Ivanhoe along CR 1120. Minor house damage and notable tree damage was observed. The tornado was tracked by tree damage across SH 78. The tornado did additional damage to homes, structures and trees between SH 78 and FM 273. The tornado intensified as it approached FM 273 in Ivanhoe. To the east of the road, a brick home lost its roof, and a double wide was rolled and destroyed. This is where the one injury occurred. Farther east of this location, along CR 2210, another home sustained roof damage and damage to a large metal shop. From this point, the tornado tracked in mostly open land, but could be tracked in the trees before dissipating just west of CR 2275. This tornado was rated an EF-2 because of the damage to the trees and homes in the Ivanhoe area. Maximum winds were around 120 mph.",CSV
202004,24,1808,202004,24,1809,146710,887041,TEXAS,48,2020,April,Tornado,C,147,FANNIN,FWD,4/24/20 18:08,CST-6,4/24/20 18:09,0,0,0,0,0.00K,0.00K,Storm Chaser,,,,,EFU,0.11,50,,,,,2,NNW,SELFS,2,NNW,SELFS,33.7,-95.93,33.7009,-95.9284,"Another evening of thunderstorms took place on the 24th as a low pressure system moved east along the Red River and a cold front pushed southward into an unstable airmass. Hail up to baseball size fell across parts of Lamar County, while 3 tornadoes touched down in Fannin County.","Spotter and chaser video showed a tornado in this area, and the location was estimated by RADAR. Damage was neither reported nor found in a ground survey, therefore the tornado was rated EF-Unknown.",CSV
202004,24,1813,202004,24,1814,146710,887043,TEXAS,48,2020,April,Tornado,C,147,FANNIN,FWD,4/24/20 18:13,CST-6,4/24/20 18:14,0,0,0,0,0.00K,0.00K,Storm Chaser,,,,,EFU,0.05,50,,,,,2,ENE,SELFS,2,ENE,SELFS,33.69,-95.88,33.6901,-95.8791,"Another evening of thunderstorms took place on the 24th as a low pressure system moved east along the Red River and a cold front pushed southward into an unstable airmass. Hail up to baseball size fell across parts of Lamar County, while 3 tornadoes touched down in Fannin County.","Spotter and chaser video indicated a tornado in this area, and the location was estimated by RADAR. Damage was neither reported nor found by a ground survey, therefore the tornado was rated EF-Unknown.",CSV
202004,12,340,202004,12,356,145783,875754,TEXAS,48,2020,April,Tornado,C,171,GILLESPIE,EWX,4/12/20 03:40,CST-6,4/12/20 03:56,0,0,0,0,100.00K,0.00K,NWS Storm Survey,,,,,EF1,11.56,150,,,,,3,ENE,FREDERICKSBURG,4,ESE,WILLOW CITY,30.3007,-98.8248,30.3728,-98.6498,"An upper level shortwave trough moved around a low over the southwestern US and enhanced lift over the mountains in northern Mexico and a dryline in West Texas. These features interacted with a warm, moist airmass over South Central Texas to generate thunderstorms. Some of these storms produced tornadoes and large hail. The large hail that hit the City of Del Rio and near Brackettville likely caused in excess of 10 million dollars in damage but as of this writing do not have an accurate estimate of damage from city/county/state officials or private insurance companies.","A tornado first touched ground near the Beyer Feed Store on the north side of Fredericksburg on Hwy 16. It moved northeast and caused tree damage and took down a power line off Knopp School Rd. and Quail Run Dr. From aerial images, there is significant tree damage in about a 150 yard wide path extending to Koennecke-Eckhardt Rd. The tornado continued moving northeast where it crossed Herber-Schaefer Rd. There was tree and roof damage at a residence on FM 1631. The tornado dissipated a short time later as it crossed Wahrmund-Ahrens Rd. The highest estimated wind speed was 100 mph and it was rated EF-1.",CSV
202005,19,1915,202005,19,1922,148943,897582,COLORADO,8,2020,May,Tornado,C,89,OTERO,PUB,5/19/20 19:15,MST-7,5/19/20 19:22,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,EFU,1,20,,,,,4,NNE,CHERAW,4,NNE,CHERAW,38.17,-103.49,38.17,-103.49,During the late evening hours a strong thunderstorm developed across the eastern Colorado plains making it's way through the lower Arkansas River Valley. One storm in particular produced a weak landspout over open fields. No damage was reported.,"Colorado State Trooper witnessed a tornado/landspout north of Cheraw, CO. The tornado stayed over open land and did not produce any damage.",CSV
202005,27,1550,202005,27,1553,148467,897944,TEXAS,48,2020,May,Tornado,C,201,HARRIS,HGX,5/27/20 15:50,CST-6,5/27/20 15:53,0,0,0,0,30.00K,0.00K,Emergency Manager,,,,,EF0,1.75,50,,,,,1,ENE,PASADENA,2,NNE,GOLDEN ACRES,29.7054,-95.1868,29.6919,-95.162,"Severe thunderstorms developed and produce wind damage, hail and few tornadoes.","Damage along short NW to SE track parallel to Red Bluff Road. Eyewitness saw tornado. Numerous trees down. Damage to fences, carports.",CSV
202004,22,1635,202004,22,1715,146220,889030,TEXAS,48,2020,April,Tornado,C,373,POLK,HGX,4/22/20 16:35,CST-6,4/22/20 17:15,33,3,3,0,5.00M,0.00K,NWS Storm Survey,,,,,EF3,28.51,1100,,,,,3,WNW,ONALASKA,2,E,BARNES,30.8409,-95.1824,30.881,-94.704,"Severe thunderstorms developed in the afternoon and produced large hail, funnel clouds, wind damage and a long-track tornado. The tornado killed 3 people near Onalaska.","Tornado touched down on the eastern shore of Lake Livingston, just NW of Onalaska then moved SE across the town then ESE across Polk County. Some of the most significant damage was in Paradise Acres area of Onalaska. Winds possibly reached 140 mph as the storm moved across this location, which was the only EF3 damage the NWS could confirm along the 30 mile track. The tornado killed three and injured 33 in Onalaska with 291 homes affected and 46 destroyed. It was estimated to be about 500 yards wide as it moved across the town. The tornado continued a general east-|northeastward track across rural Polk county where it snapped and uprooted numerous hardwood and softwood trees and intermittently damaged structures. The tornado path was measured at just over a half-mile wide as it crossed Highway 59 near Seven Oaks, where EF2 damage was surveyed with destruction of two mobile homes and |damage to hardwood trees. The tornado remained in rural areas until it ended very close to Barnes in northeast Polk county. Near the end of the track, a large tree destroyed a mobile home and miraculously just missed a man who was sitting at his computer. He was not seriously injured. For historical context, this was the deadliest single tornado for the NWS Houston-Galveston forecast area since Nov 15th, 1987 when a tornado also killed three in Madison County. The deadliest tornado on record for this area is the F4 in Galveston which killed 8 during Hurricane Carla in 1961.  This is only the 8th multiple-fatality tornado for counties served by our office since 1950.",CSV
